symbol,signal_date,score,reasons,entry_price,rsi,stop_loss,target,outcome,exit_price,exit_date,days_held,return_pct
ASIANPAINT.NS,2026-05-22,6,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20),2639.8,65.6,2545.44,2828.52,timeout,2747.39990234375,2026-06-12,15,4.08
AXISBANK.NS,2026-05-22,4,RSI in healthy zone; Open-Low Same (conviction buy); Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1285.4,52.9,1242.21,1371.78,stop_loss_hit,1242.21,2026-06-03,8,-3.36
BAJAJ-AUTO.NS,2026-05-22,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),10403.09,60.9,10022.85,11163.58,stop_loss_hit,10022.85,2026-06-12,15,-3.66
BAJAJFINSV.NS,2026-05-22,3,RSI in healthy zone; Open-Low Same (conviction buy); Volume contracting (low selling pressure),1766.0,48.7,1705.73,1886.54,stop_loss_hit,1705.73,2026-06-04,9,-3.41
BAJFINANCE.NS,2026-05-22,3,RSI in healthy zone; Open-Low Same (conviction buy); Volume contracting (low selling pressure),916.55,48.4,880.72,988.21,stop_loss_hit,880.72,2026-06-02,7,-3.91
BANKBARODA.NS,2026-05-22,3,RSI in healthy zone; MACD bullish crossover; Volume spike (>1.5x avg),257.08,47.8,247.25,276.75,timeout,274.75,2026-06-12,15,6.87
BHARTIARTL.NS,2026-05-22,3,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure),1871.4,52.1,1809.23,1995.74,stop_loss_hit,1809.23,2026-06-01,6,-3.32
BOSCHLTD.NS,2026-05-22,5,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); Pullback to SMA100 support; Weekly trend aligned (above Weekly EMA20),36065.0,48.3,34271.17,39652.66,timeout,39060.0,2026-06-12,15,8.3
BPCL.NS,2026-05-22,3,RSI in healthy zone; MACD bullish crossover; Volume contracting (low selling pressure),295.6,47.7,281.65,323.5,stop_loss_hit,281.65,2026-06-11,14,-4.72
CGPOWER.NS,2026-05-22,6,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),865.7,62.8,826.51,944.08,target_hit,944.08,2026-05-29,5,9.05
CIPLA.NS,2026-05-22,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1386.2,61.9,1338.99,1480.61,timeout,1389.4000244140625,2026-06-12,15,0.23
COALINDIA.NS,2026-05-22,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),456.55,47.9,439.85,489.95,stop_loss_hit,439.85,2026-05-27,3,-3.66
CUMMINSIND.NS,2026-05-22,5,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),5353.0,57.6,5153.15,5752.7,target_hit,5752.7,2026-05-27,3,7.47
DIVISLAB.NS,2026-05-22,5,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20),6887.0,66.5,6668.02,7324.96,stop_loss_hit,6668.02,2026-05-26,2,-3.18
DLF.NS,2026-05-22,3,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure),586.7,51.1,561.01,638.08,stop_loss_hit,561.01,2026-06-08,11,-4.38
DRREDDY.NS,2026-05-22,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1307.2,52.4,1257.93,1405.74,stop_loss_hit,1257.93,2026-06-03,8,-3.77
ENRIN.NS,2026-05-22,5,Uptrend (above rising SMA50); MACD bullish crossover; ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20),3508.3,68.4,3313.17,3898.56,target_hit,3898.56,2026-05-29,5,11.12
GAIL.NS,2026-05-22,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); Weekly trend aligned (above Weekly EMA20),160.77,51.8,154.08,174.15,timeout,170.5,2026-06-12,15,6.05
GRASIM.NS,2026-05-22,5,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20),3155.3,77.6,3044.91,3376.08,stop_loss_hit,3044.91,2026-06-08,11,-3.5
HAL.NS,2026-05-22,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),4368.4,48.7,4175.03,4755.14,stop_loss_hit,4175.03,2026-06-08,11,-4.43
HDFCAMC.NS,2026-05-22,3,Uptrend (above rising SMA50); RSI in healthy zone; Weekly trend aligned (above Weekly EMA20),2680.08,54.3,2561.35,2917.54,stop_loss_hit,2561.35,2026-06-01,6,-4.43
HDFCBANK.NS,2026-05-22,3,RSI in healthy zone; Open-Low Same (conviction buy); Volume contracting (low selling pressure),754.32,45.5,729.22,804.53,stop_loss_hit,729.22,2026-05-29,5,-3.33
HINDALCO.NS,2026-05-22,6,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high; ADX greater than 25; Weekly trend aligned (above Weekly EMA20),1109.2,64.2,1066.54,1194.52,stop_loss_hit,1066.54,2026-06-08,11,-3.85
HINDZINC.NS,2026-05-22,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),632.25,57.4,604.03,688.69,stop_loss_hit,604.03,2026-06-04,9,-4.46
HYUNDAI.NS,2026-05-22,3,RSI in healthy zone; MACD bullish crossover; Volume spike (>1.5x avg),1848.6,51.3,1768.87,2008.06,timeout,1990.0999755859375,2026-06-12,15,7.65
ICICIBANK.NS,2026-05-22,4,RSI in healthy zone; MACD bullish crossover; Open-Low Same (conviction buy); Volume contracting (low selling pressure),1264.3,48.3,1228.22,1336.46,stop_loss_hit,1228.22,2026-06-02,7,-2.85
INDHOTEL.NS,2026-05-22,3,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure),650.25,50.8,623.89,702.97,timeout,679.4500122070312,2026-06-12,15,4.49
INDIGO.NS,2026-05-22,3,RSI in healthy zone; MACD bullish crossover; Volume contracting (low selling pressure),4438.6,53.1,4233.78,4848.24,timeout,4709.7001953125,2026-06-12,15,6.11
INFY.NS,2026-05-22,3,RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure),1149.62,46.5,1104.16,1240.55,target_hit,1240.55,2026-06-02,7,7.91
JINDALSTEL.NS,2026-05-22,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1209.9,45.2,1158.64,1312.42,stop_loss_hit,1158.64,2026-06-08,11,-4.24
JIOFIN.NS,2026-05-22,3,RSI in healthy zone; Open-Low Same (conviction buy); Volume contracting (low selling pressure),238.19,47.9,229.05,256.47,stop_loss_hit,229.05,2026-06-08,11,-3.84
JSWSTEEL.NS,2026-05-22,4,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Weekly trend aligned (above Weekly EMA20),1285.5,57.4,1244.86,1366.78,timeout,1297.5999755859375,2026-06-12,15,0.94
KOTAKBANK.NS,2026-05-22,3,RSI in healthy zone; Open-Low Same (conviction buy); Volume contracting (low selling pressure),384.15,53.4,370.1,412.25,timeout,403.29998779296875,2026-06-12,15,4.99
LT.NS,2026-05-22,4,RSI in healthy zone; Open-Low Same (conviction buy); Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),3926.6,51.7,3800.53,4178.74,timeout,4049.300048828125,2026-06-12,15,3.12
MAXHEALTH.NS,2026-05-22,3,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg),1023.25,49.0,976.86,1116.03,stop_loss_hit,976.86,2026-05-29,5,-4.53
MOTHERSON.NS,2026-05-22,6,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25; Weekly trend aligned (above Weekly EMA20),136.18,64.0,129.21,150.12,target_hit,150.12,2026-05-29,5,10.24
NESTLEIND.NS,2026-05-22,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1423.1,54.6,1378.3,1512.7,stop_loss_hit,1378.3,2026-06-02,7,-3.15
NSEI,2026-05-22,3,RSI in healthy zone; Open-Low Same (conviction buy); Volume contracting (low selling pressure),23719.3,47.2,23251.08,24655.74,stop_loss_hit,23251.08,2026-06-02,6,-1.97
NTPC.NS,2026-05-22,3,Uptrend (above rising SMA50); RSI in healthy zone; Weekly trend aligned (above Weekly EMA20),388.65,46.0,376.17,413.61,stop_loss_hit,376.17,2026-06-02,7,-3.21
ONGC.NS,2026-05-22,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),290.0,49.3,279.48,311.04,stop_loss_hit,279.48,2026-05-27,3,-3.63
PIDILITIND.NS,2026-05-22,5,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1478.4,61.8,1426.78,1581.64,timeout,1535.5,2026-06-12,15,3.86
POWERGRID.NS,2026-05-22,3,Volume spike (>1.5x avg); ADX greater than 25; Pullback to SMA100 support,294.3,33.9,283.97,314.96,stop_loss_hit,283.97,2026-06-02,7,-3.51
RELIANCE.NS,2026-05-22,3,RSI in healthy zone; Open-Low Same (conviction buy); Volume contracting (low selling pressure),1348.27,45.4,1303.13,1438.54,stop_loss_hit,1303.13,2026-06-02,7,-3.35
SBILIFE.NS,2026-05-22,3,RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure),1870.7,51.2,1812.14,1987.82,stop_loss_hit,1812.14,2026-06-01,6,-3.13
SHREECEM.NS,2026-05-22,3,RSI in healthy zone; Open-Low Same (conviction buy); Volume contracting (low selling pressure),24785.0,50.2,23947.71,26459.58,stop_loss_hit,23947.71,2026-06-08,11,-3.38
SIEMENS.NS,2026-05-22,4,Uptrend (above rising SMA50); RSI in healthy zone; Open-Low Same (conviction buy); Weekly trend aligned (above Weekly EMA20),3811.7,59.9,3621.95,4191.2,stop_loss_hit,3621.95,2026-05-26,2,-4.98
SOLARINDS.NS,2026-05-22,4,Uptrend (above rising SMA50); ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20),18132.0,74.5,17331.94,19732.12,stop_loss_hit,17331.94,2026-06-11,14,-4.41
SUNPHARMA.NS,2026-05-22,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1844.6,54.5,1781.78,1970.24,stop_loss_hit,1781.78,2026-06-01,6,-3.41
TATACONSUM.NS,2026-05-22,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1181.8,53.4,1138.09,1269.22,stop_loss_hit,1138.09,2026-06-02,7,-3.7
TATAPOWER.NS,2026-05-22,3,ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),408.9,42.2,392.92,440.86,stop_loss_hit,392.92,2026-06-11,14,-3.91
TATASTEEL.NS,2026-05-22,3,Uptrend (above rising SMA50); RSI in healthy zone; Weekly trend aligned (above Weekly EMA20),204.96,47.7,197.57,219.75,stop_loss_hit,197.57,2026-06-08,11,-3.61
TCS.NS,2026-05-22,3,MACD bullish crossover; ADX greater than 25; Volume contracting (low selling pressure),2286.3,39.0,2207.08,2444.74,target_hit,2444.74,2026-06-02,7,6.93
TECHM.NS,2026-05-22,3,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure),1422.2,48.8,1358.1,1550.4,target_hit,1550.4,2026-06-01,6,9.01
TMPV.NS,2026-05-22,4,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure),360.36,60.2,345.69,389.7,target_hit,389.7,2026-05-27,3,8.14
TORNTPHARM.NS,2026-05-22,4,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Weekly trend aligned (above Weekly EMA20),4477.3,62.2,4317.89,4796.13,stop_loss_hit,4317.89,2026-06-02,7,-3.56
TRENT.NS,2026-05-22,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); Near 20-day high,2860.11,60.9,2741.81,3096.7,stop_loss_hit,2741.81,2026-06-02,7,-4.14
ULTRACEMCO.NS,2026-05-22,3,RSI in healthy zone; Open-Low Same (conviction buy); Volume contracting (low selling pressure),11569.0,47.6,11186.34,12334.32,stop_loss_hit,11186.34,2026-06-02,7,-3.31
VBL.NS,2026-05-22,5,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20),539.45,72.2,517.89,582.57,stop_loss_hit,517.89,2026-06-02,7,-4.0
ABB.NS,2026-05-25,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),6755.0,51.8,6429.69,7405.62,timeout,6922.5,2026-06-15,15,2.48
ADANIENSOL.NS,2026-05-25,4,Uptrend (above rising SMA50); Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1404.3,65.3,1311.97,1588.96,target_hit,1588.96,2026-06-05,9,13.15
ADANIENT.NS,2026-05-25,7,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Open-Low Same (conviction buy); Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),2848.43,77.4,2716.71,3111.86,timeout,2942.5,2026-06-15,15,3.3
ADANIGREEN.NS,2026-05-25,6,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1411.1,69.1,1330.12,1573.06,timeout,1482.5999755859375,2026-06-15,15,5.07
ADANIPORTS.NS,2026-05-25,6,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1795.33,67.2,1727.83,1930.34,timeout,1804.800048828125,2026-06-15,15,0.53
ADANIPOWER.NS,2026-05-25,6,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20),233.38,69.4,220.7,258.74,stop_loss_hit,220.7,2026-06-10,12,-5.43
AMBUJACEM.NS,2026-05-25,4,RSI in healthy zone; MACD bullish crossover; Open-Low Same (conviction buy); Volume contracting (low selling pressure),439.77,50.6,421.8,475.72,stop_loss_hit,421.8,2026-06-04,8,-4.09
APOLLOHOSP.NS,2026-05-25,5,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20),8404.0,73.7,8161.16,8889.68,stop_loss_hit,8161.16,2026-05-29,4,-2.89
ASIANPAINT.NS,2026-05-25,5,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20),2657.8,67.1,2565.43,2842.54,timeout,2739.300048828125,2026-06-15,15,3.07
AXISBANK.NS,2026-05-25,6,RSI in healthy zone; MACD bullish crossover; Near 20-day high; Pullback to SMA100 support; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1311.2,58.9,1267.98,1397.64,stop_loss_hit,1267.98,2026-06-01,5,-3.3
BAJAJ-AUTO.NS,2026-05-25,4,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Weekly trend aligned (above Weekly EMA20),10345.41,59.0,9956.5,11123.22,stop_loss_hit,9956.5,2026-06-12,14,-3.76
BAJAJFINSV.NS,2026-05-25,4,RSI in healthy zone; MACD bullish crossover; Open-Low Same (conviction buy); Volume contracting (low selling pressure),1807.4,55.8,1746.53,1929.14,stop_loss_hit,1746.53,2026-06-02,6,-3.37
BAJAJHLDNG.NS,2026-05-25,3,RSI in healthy zone; MACD bullish crossover; Near 20-day high,10642.0,60.4,10186.19,11553.62,stop_loss_hit,10186.19,2026-06-02,6,-4.28
BAJFINANCE.NS,2026-05-25,3,RSI in healthy zone; Open-Low Same (conviction buy); Weekly trend aligned (above Weekly EMA20),941.9,55.8,905.69,1014.32,stop_loss_hit,905.69,2026-05-29,4,-3.84
BANKBARODA.NS,2026-05-25,3,RSI in healthy zone; MACD bullish crossover; Near 20-day high,263.72,55.2,253.8,283.56,stop_loss_hit,253.8,2026-06-02,6,-3.76
BHARTIARTL.NS,2026-05-25,3,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure),1874.8,52.6,1813.92,1996.56,stop_loss_hit,1813.92,2026-06-01,5,-3.25
BOSCHLTD.NS,2026-05-25,3,Uptrend (above rising SMA50); RSI in healthy zone; Weekly trend aligned (above Weekly EMA20),36310.0,49.8,34569.83,39790.34,timeout,39070.0,2026-06-15,15,7.6
BPCL.NS,2026-05-25,3,RSI in healthy zone; MACD bullish crossover; Volume contracting (low selling pressure),308.25,56.0,293.86,337.03,stop_loss_hit,293.86,2026-05-29,4,-4.67
CGPOWER.NS,2026-05-25,6,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),867.9,63.2,829.41,944.88,target_hit,944.88,2026-06-04,8,8.87
CHOLAFIN.NS,2026-05-25,3,RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1591.0,53.7,1517.63,1737.74,stop_loss_hit,1517.63,2026-06-01,5,-4.61
CIPLA.NS,2026-05-25,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1400.76,64.2,1354.65,1492.98,stop_loss_hit,1354.65,2026-06-02,6,-3.29
COALINDIA.NS,2026-05-25,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),458.0,49.1,441.79,490.42,stop_loss_hit,441.79,2026-05-27,2,-3.54
CUMMINSIND.NS,2026-05-25,5,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),5382.0,59.0,5187.64,5770.72,target_hit,5770.72,2026-05-27,2,7.22
DIVISLAB.NS,2026-05-25,5,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); ADX greater than 25; Weekly trend aligned (above Weekly EMA20),6756.5,57.3,6525.84,7217.82,stop_loss_hit,6525.84,2026-06-02,6,-3.41
DLF.NS,2026-05-25,3,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure),592.3,53.4,567.4,642.1,stop_loss_hit,567.4,2026-06-08,10,-4.2
DMART.NS,2026-05-25,3,ADX greater than 25; Pullback to SMA100 support; Volume contracting (low selling pressure),4097.2,32.7,3948.53,4394.54,timeout,4099.0,2026-06-15,15,0.04
DRREDDY.NS,2026-05-25,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); Weekly trend aligned (above Weekly EMA20),1331.4,57.4,1281.17,1431.86,stop_loss_hit,1281.17,2026-06-02,6,-3.77
EICHERMOT.NS,2026-05-25,5,RSI in healthy zone; MACD bullish crossover; Volume spike (>1.5x avg); Near 20-day high; Weekly trend aligned (above Weekly EMA20),7414.0,61.8,7122.57,7996.86,stop_loss_hit,7122.57,2026-06-01,5,-3.93
ENRIN.NS,2026-05-25,6,Uptrend (above rising SMA50); MACD bullish crossover; Near 20-day high; ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20),3559.6,70.1,3355.37,3968.06,timeout,3550.89990234375,2026-06-15,15,-0.24
ETERNAL.NS,2026-05-25,4,Uptrend (above rising SMA50); RSI in healthy zone; Open-Low Same (conviction buy); Volume contracting (low selling pressure),247.67,51.3,236.19,270.63,stop_loss_hit,236.19,2026-06-11,13,-4.64
GAIL.NS,2026-05-25,6,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); Near 20-day high; Open-Low Same (conviction buy); Weekly trend aligned (above Weekly EMA20),168.67,63.4,161.39,183.23,stop_loss_hit,161.39,2026-06-02,6,-4.32
GRASIM.NS,2026-05-25,5,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20),3171.6,78.3,3062.21,3390.38,stop_loss_hit,3062.21,2026-06-02,6,-3.45
